Memory Length,4000,
Trigger Level,0.000E+00,
Source,CH2,
Probe,1X,
Vertical Units,V,
Vertical Scale,1.000E-02,
Vertical Position,0.000E+00,
Horizontal Units,s,
Horizontal Scale,1.000E-04,
Horizontal Position,4.000E-06,
Horizontal Mode,Main,
Sampling Period,4.000E-07,
Firmware,V1.13,
Time, ,
Mode,Fast,
Waveform Data,
-4,
-4,
13,
9,
6,
9,
14,
17,
18,
19,
19,
14,
15,
18,
14,
29,
30,
25,
18,
16,
16,
4,
-2,
2,
6,
12,
20,
22,
24,
22,
20,
21,
21,
21,
13,
1,
8,
18,
16,
24,
28,
14,
12,
11,
16,
23,
23,
20,
17,
12,
10,
12,
14,
10,
8,
14,
17,
18,
18,
27,
21,
20,
22,
20,
16,
7,
9,
14,
13,
24,
26,
24,
20,
13,
9,
6,
5,
6,
0,
1,
8,
16,
25,
31,
28,
25,
24,
26,
29,
17,
9,
6,
13,
18,
13,
20,
25,
16,
12,
13,
15,
16,
18,
10,
10,
17,
18,
4,
-4,
-4,
5,
27,
37,
37,
28,
20,
9,
-3,
5,
11,
17,
22,
23,
24,
28,
30,
22,
10,
4,
0,
0,
6,
0,
1,
4,
11,
18,
25,
22,
24,
31,
33,
28,
29,
22,
3,
-18,
-6,
13,
23,
29,
29,
23,
14,
13,
16,
17,
24,
27,
15,
6,
-2,
1,
2,
15,
26,
32,
31,
28,
19,
11,
10,
9,
5,
5,
22,
22,
21,
28,
26,
18,
10,
4,
-1,
1,
5,
8,
11,
14,
16,
21,
28,
29,
30,
31,
22,
14,
10,
5,
8,
14,
16,
8,
12,
27,
22,
18,
28,
24,
16,
8,
4,
6,
8,
10,
14,
15,
16,
18,
21,
20,
30,
33,
28,
11,
4,
1,
-2,
2,
24,
30,
29,
29,
22,
11,
3,
-1,
-3,
-1,
1,
2,
9,
18,
25,
30,
24,
27,
30,
22,
9,
9,
12,
16,
16,
14,
17,
15,
14,
12,
14,
27,
28,
13,
6,
4,
-2,
2,
10,
22,
30,
36,
29,
20,
18,
11,
12,
22,
22,
20,
20,
6,
-4,
1,
11,
24,
37,
45,
40,
22,
5,
-13,
-18,
-11,
-4,
2,
20,
28,
29,
29,
24,
21,
16,
8,
10,
16,
24,
21,
24,
22,
18,
12,
14,
16,
16,
21,
27,
28,
15,
2,
-2,
4,
5,
17,
24,
33,
31,
19,
10,
7,
6,
14,
24,
32,
25,
12,
17,
5,
2,
19,
28,
32,
34,
28,
18,
5,
-8,
-12,
-2,
11,
21,
24,
31,
29,
21,
10,
4,
4,
6,
9,
18,
28,
32,
30,
20,
16,
14,
10,
15,
25,
24,
17,
22,
21,
12,
13,
14,
9,
10,
17,
26,
22,
18,
17,
17,
14,
13,
17,
20,
25,
24,
12,
11,
16,
14,
9,
8,
16,
20,
11,
12,
13,
10,
15,
13,
9,
16,
22,
22,
18,
10,
13,
16,
14,
17,
27,
34,
34,
26,
14,
11,
6,
10,
18,
16,
12,
5,
5,
21,
32,
26,
18,
12,
2,
0,
4,
11,
20,
25,
20,
17,
18,
27,
34,
28,
24,
26,
29,
14,
5,
5,
4,
5,
0,
12,
18,
21,
18,
10,
7,
10,
18,
16,
16,
15,
10,
12,
12,
17,
28,
36,
30,
22,
16,
14,
19,
25,
22,
15,
13,
13,
16,
9,
18,
30,
33,
28,
14,
-1,
-2,
-2,
-2,
4,
20,
25,
20,
24,
27,
36,
34,
26,
21,
10,
3,
7,
9,
13,
10,
5,
4,
7,
12,
23,
30,
34,
26,
16,
8,
4,
9,
13,
14,
11,
11,
18,
25,
21,
28,
30,
23,
14,
8,
8,
13,
20,
22,
20,
16,
13,
14,
21,
24,
24,
26,
13,
-2,
-9,
-12,
-8,
18,
34,
36,
38,
30,
15,
17,
14,
10,
20,
18,
2,
-6,
-8,
-7,
2,
13,
22,
32,
37,
33,
24,
18,
17,
17,
12,
10,
8,
10,
15,
20,
30,
38,
29,
13,
4,
3,
12,
20,
21,
19,
15,
12,
10,
9,
12,
22,
28,
22,
24,
18,
4,
-5,
0,
7,
16,
29,
29,
32,
36,
34,
29,
21,
18,
9,
-1,
-11,
-10,
-4,
2,
13,
20,
29,
27,
24,
25,
25,
19,
9,
12,
18,
17,
6,
8,
17,
26,
26,
22,
21,
20,
20,
19,
16,
11,
12,
14,
18,
16,
10,
8,
8,
12,
25,
22,
14,
15,
10,
5,
5,
7,
21,
22,
14,
10,
22,
33,
32,
29,
22,
